Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-18 오전 11:52:19, 1.15, 42.00, 1947455, 923104, 0, 0.04
2024-09-18 오전 11:52:20, 0.00, 42.00, 1953347, 925896, 0, 0.00
2024-09-18 오전 11:52:21, 0.00, 42.00, 1959239, 928688, 0, 0.00
2024-09-18 오전 11:52:22, 0.00, 42.00, 1965131, 931480, 0, 0.00
2024-09-18 오전 11:52:23, 0.00, 42.00, 1971023, 934272, 0, 0.00
2024-09-18 오전 11:52:25, 0.39, 42.00, 1976915, 937064, 0, 0.00
2024-09-18 오전 11:52:26, 0.00, 42.00, 1982807, 939856, 0, 0.00
2024-09-18 오전 11:52:27, 1.15, 42.00, 1989171, 942872, 0, 0.00
2024-09-18 오전 11:52:28, 0.00, 42.00, 1995122, 945692, 0, 0.02
2024-09-18 오전 11:52:29, 0.38, 42.00, 2001014, 948484, 0, 0.00
2024-09-18 오전 11:52:30, 0.77, 42.00, 2006906, 951276, 0, 0.02
2024-09-18 오전 11:52:31, 0.38, 42.00, 2012798, 954068, 0, 0.00
2024-09-18 오전 11:52:32, 0.39, 42.00, 2018690, 956860, 0, 0.05
2024-09-18 오전 11:52:33, 0.00, 42.00, 2024582, 959652, 0, 0.07
2024-09-18 오전 11:52:34, 0.38, 42.00, 2030592, 962500, 0, 0.00
2024-09-18 오전 11:52:35, 0.38, 42.00, 2036484, 965292, 0, 0.00
2024-09-18 오전 11:52:36, 0.77, 42.00, 2042376, 968084, 0, 0.00
2024-09-18 오전 11:52:37, 1.16, 42.00, 2048150, 970820, 0, 0.00
2024-09-18 오전 11:52:38, 0.00, 42.00, 2054160, 973668, 0, 0.03
2024-09-18 오전 11:52:39, 0.38, 42.00, 2060052, 976460, 0, 0.00
2024-09-18 오전 11:52:40, 0.38, 42.00, 2065944, 979252, 0, 0.00
2024-09-18 오전 11:52:41, 0.00, 42.00, 2071836, 982044, 0, 0.00
2024-09-18 오전 11:52:42, 0.39, 42.00, 2077728, 984836, 0, 0.00
2024-09-18 오전 11:52:43, 1.91, 42.00, 2083856, 987740, 0, 0.00
2024-09-18 오전 11:52:44, 0.38, 42.00, 2089748, 990532, 0, 0.00
2024-09-18 오전 11:52:45, 0.76, 42.00, 2095874, 993434, 0, 0.00
2024-09-18 오전 11:52:46, 0.77, 42.00, 2101766, 996226, 0, 0.02
2024-09-18 오전 11:52:47, 1.53, 42.00, 2107658, 999018, 0, 0.01
2024-09-18 오전 11:52:48, 0.38, 42.00, 2113550, 1001810, 0, 0.01
2024-09-18 오전 11:52:49, 0.39, 42.00, 2119442, 1004602, 0, 0.02
2024-09-18 오전 11:52:50, 0.00, 42.00, 2125334, 1007394, 0, 0.01
2024-09-18 오전 11:52:51, 2.69, 42.00, 2131403, 1010270, 0, 0.01
2024-09-18 오전 11:52:52, 0.00, 42.00, 2137295, 1013062, 0, 0.01
2024-09-18 오전 11:52:53, 0.39, 42.00, 2143422, 1015965, 0, 0.04
2024-09-18 오전 11:52:54, 0.39, 42.00, 2149314, 1018757, 0, 0.00
2024-09-18 오전 11:52:55, 0.00, 42.00, 2155206, 1021549, 0, 0.01
2024-09-18 오전 11:52:56, 0.39, 42.00, 2161098, 1024341, 0, 0.02
2024-09-18 오전 11:52:57, 1.90, 42.00, 2167343, 1027300, 0, 0.01
2024-09-18 오전 11:52:58, 0.38, 42.00, 2173235, 1030092, 0, 0.00
2024-09-18 오전 11:52:59, 2.67, 42.00, 2179127, 1032884, 0, 0.01
2024-09-18 오전 11:53:00, 0.38, 42.00, 2185019, 1035676, 0, 0.01
2024-09-18 오전 11:53:01, 0.38, 42.00, 2190911, 1038468, 0, 0.00
2024-09-18 오전 11:53:02, 0.76, 42.00, 2197039, 1041372, 0, 0.02
2024-09-18 오전 11:53:03, 0.00, 42.00, 2202931, 1044164, 0, 0.00
2024-09-18 오전 11:53:04, 0.38, 42.00, 2208823, 1046956, 0, 0.00
2024-09-18 오전 11:53:05, 1.53, 42.00, 2214715, 1049748, 0, 0.00
2024-09-18 오전 11:53:06, 0.39, 42.00, 2220607, 1052540, 0, 0.00
2024-09-18 오전 11:53:07, 0.77, 42.00, 2226499, 1055332, 0, 0.01
2024-09-18 오전 11:53:08, 0.00, 42.00, 2232508, 1058179, 0, 0.00
2024-09-18 오전 11:53:09, 0.76, 42.00, 2238400, 1060971, 0, 0.01
2024-09-18 오전 11:53:10, 0.38, 42.00, 2244351, 1063791, 0, 0.01
2024-09-18 오전 11:53:11, 1.54, 42.00, 2250243, 1066583, 0, 0.00
2024-09-18 오전 11:53:12, 0.00, 42.00, 2256252, 1069430, 0, 0.00
2024-09-18 오전 11:53:13, 0.39, 42.00, 2262144, 1072222, 0, 0.04
2024-09-18 오전 11:53:14, 0.39, 42.00, 2268036, 1075014, 0, 0.02
2024-09-18 오전 11:53:15, 0.39, 42.00, 2273928, 1077806, 0, 0.00
2024-09-18 오전 11:53:16, 0.38, 42.00, 2279820, 1080598, 0, 0.01
2024-09-18 오전 11:53:17, 0.38, 42.00, 2285712, 1083390, 0, 0.01
2024-09-18 오전 11:53:18, 1.91, 42.00, 2291840, 1086294, 0, 0.02
2024-09-18 오전 11:53:19, 0.00, 42.00, 2297732, 1089086, 0, 0.01
2024-09-18 오전 11:53:21, 0.00, 42.00, 2303624, 1091878, 0, 0.03
2024-09-18 오전 11:53:22, 0.38, 42.00, 2309516, 1094670, 0, 0.02
2024-09-18 오전 11:53:23, 1.91, 42.00, 2315526, 1097518, 0, 0.00
2024-09-18 오전 11:53:24, 0.38, 42.00, 2321536, 1100366, 0, 0.00
2024-09-18 오전 11:53:25, 1.93, 42.00, 2327428, 1103158, 0, 0.01
2024-09-18 오전 11:53:26, 0.38, 42.00, 2333320, 1105950, 0, 0.01
2024-09-18 오전 11:53:27, 1.91, 42.00, 2339212, 1108742, 0, 0.00
2024-09-18 오전 11:53:28, 0.00, 42.00, 2345281, 1111618, 0, 0.00
2024-09-18 오전 11:53:29, 0.39, 42.00, 2351173, 1114410, 0, 0.00
2024-09-18 오전 11:53:30, 0.38, 42.00, 2357065, 1117202, 0, 0.00
2024-09-18 오전 11:53:31, 0.00, 42.00, 2362957, 1119994, 0, 0.00
2024-09-18 오전 11:53:32, 1.15, 42.00, 2368849, 1122786, 0, 0.00
2024-09-18 오전 11:53:33, 0.39, 42.00, 2374741, 1125578, 0, 0.00
2024-09-18 오전 11:53:34, 0.00, 42.00, 2380633, 1128370, 0, 0.03
2024-09-18 오전 11:53:35, 0.76, 42.00, 2386525, 1131162, 0, 0.00
2024-09-18 오전 11:53:36, 0.39, 42.00, 2392830, 1134150, 0, 0.07
2024-09-18 오전 11:53:37, 0.00, 42.00, 2398722, 1136942, 0, 0.01
2024-09-18 오전 11:53:38, 0.38, 42.00, 2404614, 1139734, 0, 0.03
2024-09-18 오전 11:53:39, 0.38, 42.00, 2410506, 1142526, 0, 0.03
2024-09-18 오전 11:53:40, 0.77, 42.00, 2416398, 1145318, 0, 0.02
2024-09-18 오전 11:53:41, 0.38, 42.00, 2422644, 1148278, 0, 0.02
2024-09-18 오전 11:53:42, 0.00, 42.00, 2428536, 1151070, 0, 0.05
2024-09-18 오전 11:53:43, 0.39, 42.00, 2434428, 1153862, 0, 0.03
2024-09-18 오전 11:53:44, 0.38, 42.00, 2440320, 1156654, 0, 0.04
2024-09-18 오전 11:53:45, 1.16, 42.00, 2446212, 1159446, 0, 0.01
2024-09-18 오전 11:53:46, 0.00, 42.00, 2452104, 1162238, 0, 0.00
2024-09-18 오전 11:53:47, 0.00, 42.00, 2457996, 1165030, 0, 0.03
2024-09-18 오전 11:53:48, 0.00, 42.00, 2464360, 1168046, 0, 0.03
2024-09-18 오전 11:53:49, 0.38, 42.00, 2470252, 1170838, 0, 0.00
2024-09-18 오전 11:53:50, 1.14, 42.00, 2476203, 1173658, 0, 0.00
2024-09-18 오전 11:53:51, 0.38, 42.00, 2482095, 1176450, 0, 0.06
2024-09-18 오전 11:53:52, 0.39, 42.00, 2487987, 1179242, 0, 0.01
2024-09-18 오전 11:53:53, 0.77, 42.00, 2493879, 1182034, 0, 0.02
2024-09-18 오전 11:53:54, 0.38, 42.00, 2499830, 1184854, 0, 0.01
2024-09-18 오전 11:53:55, 0.38, 42.00, 2505899, 1187730, 0, 0.02
2024-09-18 오전 11:53:56, 1.16, 42.00, 2511791, 1190522, 0, 0.00
2024-09-18 오전 11:53:57, 0.00, 42.00, 2517683, 1193314, 0, 0.00
2024-09-18 오전 11:53:58, 0.00, 42.00, 2523693, 1196162, 0, 0.00
2024-09-18 오전 11:53:59, 0.38, 42.00, 2529585, 1198954, 0, 0.01
2024-09-18 오전 11:54:00, 2.70, 42.00, 2535477, 1201746, 0, 0.03
2024-09-18 오전 11:54:01, 0.38, 42.00, 2541369, 1204538, 0, 0.02
2024-09-18 오전 11:54:02, 0.39, 42.00, 2547261, 1207330, 0, 0.03
2024-09-18 오전 11:54:03, 0.38, 42.00, 2553271, 1210178, 0, 0.03
2024-09-18 오전 11:54:04, 0.38, 42.00, 2559753, 1213250, 0, 0.00
2024-09-18 오전 11:54:05, 0.00, 42.00, 2565645, 1216042, 0, 0.00
2024-09-18 오전 11:54:06, 0.38, 42.00, 2571537, 1218834, 0, 0.02
2024-09-18 오전 11:54:07, 0.39, 42.00, 2577429, 1221626, 0, 0.02
2024-09-18 오전 11:54:08, 1.15, 42.00, 2583321, 1224418, 0, 0.01
2024-09-18 오전 11:54:09, 0.00, 42.00, 2589213, 1227210, 0, 0.02
2024-09-18 오전 11:54:10, 1.15, 42.00, 2595105, 1230002, 0, 0.00
2024-09-18 오전 11:54:11, 0.38, 42.00, 2600997, 1232794, 0, 0.00
2024-09-18 오전 11:54:12, 0.77, 42.00, 2606889, 1235586, 0, 0.01
2024-09-18 오전 11:54:13, 0.76, 42.00, 2612781, 1238378, 0, 0.00
2024-09-18 오전 11:54:15, 0.38, 42.00, 2618673, 1241170, 0, 0.00
2024-09-18 오전 11:54:16, 3.09, 42.00, 2624565, 1243962, 0, 0.00
2024-09-18 오전 11:54:17, 0.39, 42.00, 2630457, 1246754, 0, 0.01
2024-09-18 오전 11:54:18, 0.38, 42.00, 2636702, 1249713, 0, 0.01
2024-09-18 오전 11:54:19, 0.39, 42.00, 2642594, 1252505, 0, 0.09
2024-09-18 오전 11:54:20, 0.39, 42.00, 2648486, 1255297, 0, 0.02
2024-09-18 오전 11:54:21, 1.54, 42.00, 2654378, 1258089, 0, 0.05
2024-09-18 오전 11:54:22, 0.00, 42.00, 2660270, 1260881, 0, 0.03
2024-09-18 오전 11:54:23, 0.39, 42.00, 2665809, 1263506, 0, 0.03
2024-09-18 오전 11:54:24, 0.39, 42.00, 2672054, 1266465, 0, 0.04
2024-09-18 오전 11:54:25, 1.15, 42.00, 2677946, 1269257, 0, 0.04
2024-09-18 오전 11:54:26, 0.38, 42.00, 2683838, 1272049, 0, 0.01
2024-09-18 오전 11:54:27, 1.53, 42.00, 2689730, 1274841, 0, 0.05
2024-09-18 오전 11:54:28, 0.39, 42.00, 2695622, 1277633, 0, 0.08
2024-09-18 오전 11:54:29, 0.38, 42.00, 2701514, 1280425, 0, 0.00
2024-09-18 오전 11:54:30, 0.38, 42.00, 2707700, 1283356, 0, 0.04
2024-09-18 오전 11:54:31, 0.00, 42.00, 2713592, 1286148, 0, 0.00
2024-09-18 오전 11:54:32, 0.39, 42.00, 2719484, 1288940, 0, 0.01
2024-09-18 오전 11:54:33, 0.76, 42.00, 2725376, 1291732, 0, 0.00
2024-09-18 오전 11:54:34, 0.00, 42.00, 2731622, 1294692, 0, 0.00
2024-09-18 오전 11:54:35, 0.38, 42.00, 2737514, 1297484, 0, 0.00
2024-09-18 오전 11:54:36, 0.39, 42.00, 2743406, 1300276, 0, 0.00
2024-09-18 오전 11:54:37, 0.39, 42.00, 2749298, 1303068, 0, 0.01
2024-09-18 오전 11:54:38, 0.00, 42.00, 2755190, 1305860, 0, 0.00
2024-09-18 오전 11:54:39, 0.38, 42.00, 2761082, 1308652, 0, 0.00
2024-09-18 오전 11:54:40, 0.00, 42.00, 2767092, 1311500, 0, 0.00
2024-09-18 오전 11:54:41, 0.00, 42.00, 2772984, 1314292, 0, 0.00
2024-09-18 오전 11:54:42, 0.38, 42.00, 2778876, 1317084, 0, 0.00
2024-09-18 오전 11:54:43, 0.39, 42.00, 2784768, 1319876, 0, 0.00
2024-09-18 오전 11:54:44, 0.38, 42.00, 2790660, 1322668, 0, 0.01
2024-09-18 오전 11:54:45, 0.39, 42.00, 2796552, 1325460, 0, 0.01
2024-09-18 오전 11:54:46, 0.39, 42.00, 2802444, 1328252, 0, 0.00
2024-09-18 오전 11:54:47, 0.39, 42.00, 2808336, 1331044, 0, 0.01
2024-09-18 오전 11:54:48, 0.38, 42.00, 2814287, 1333864, 0, 0.00
2024-09-18 오전 11:54:49, 0.38, 42.00, 2820297, 1336712, 0, 0.04
2024-09-18 오전 11:54:50, 0.39, 42.00, 2826189, 1339504, 0, 0.05
2024-09-18 오전 11:54:51, 1.15, 42.00, 2832081, 1342296, 0, 0.05
2024-09-18 오전 11:54:52, 0.38, 42.00, 2838090, 1345143, 0, 0.00
2024-09-18 오전 11:54:53, 1.14, 42.00, 2844158, 1348018, 0, 0.00
2024-09-18 오전 11:54:54, 0.38, 42.00, 2850050, 1350810, 0, 0.00
2024-09-18 오전 11:54:55, 0.38, 42.00, 2855942, 1353602, 0, 0.00
2024-09-18 오전 11:54:56, 0.38, 42.00, 2861834, 1356394, 0, 0.00
2024-09-18 오전 11:54:57, 0.00, 42.00, 2867962, 1359298, 0, 0.00
2024-09-18 오전 11:54:58, 0.39, 42.00, 2873854, 1362090, 0, 0.00
2024-09-18 오전 11:54:59, 0.39, 42.00, 2879746, 1364882, 0, 0.00
2024-09-18 오전 11:55:00, 0.77, 42.00, 2885638, 1367674, 0, 0.01
2024-09-18 오전 11:55:01, 0.38, 42.00, 2891647, 1370521, 0, 0.00
2024-09-18 오전 11:55:02, 0.00, 42.00, 2897598, 1373341, 0, 0.01
2024-09-18 오전 11:55:03, 0.77, 42.00, 2903490, 1376133, 0, 0.01
2024-09-18 오전 11:55:04, 0.00, 42.00, 2909323, 1378897, 0, 0.00
2024-09-18 오전 11:55:05, 0.39, 42.00, 2915274, 1381717, 0, 0.02
2024-09-18 오전 11:55:06, 0.76, 42.00, 2921166, 1384509, 0, 0.02
2024-09-18 오전 11:55:07, 0.38, 42.00, 2927058, 1387301, 0, 0.00
2024-09-18 오전 11:55:08, 0.38, 42.00, 2933303, 1390260, 0, 0.00
2024-09-18 오전 11:55:09, 0.39, 42.00, 2939195, 1393052, 0, 0.04
2024-09-18 오전 11:55:10, 3.08, 42.00, 2945087, 1395844, 0, 0.04
2024-09-18 오전 11:55:11, 0.00, 42.00, 2950979, 1398636, 0, 0.04
2024-09-18 오전 11:55:12, 0.39, 42.00, 2956871, 1401428, 0, 0.00
2024-09-18 오전 11:55:14, 0.00, 42.00, 2962763, 1404220, 0, 0.00
2024-09-18 오전 11:55:15, 0.00, 42.00, 2968655, 1407012, 0, 0.04
2024-09-18 오전 11:55:16, 1.53, 42.00, 2974547, 1409804, 0, 0.02
2024-09-18 오전 11:55:17, 0.38, 42.00, 2980439, 1412596, 0, 0.02
2024-09-18 오전 11:55:18, 0.38, 42.00, 2986567, 1415500, 0, 0.03
2024-09-18 오전 11:55:19, 1.14, 42.00, 2992459, 1418292, 0, 0.00
2024-09-18 오전 11:55:20, 0.00, 42.00, 2998351, 1421084, 0, 0.00
2024-09-18 오전 11:55:21, 0.00, 42.00, 3004243, 1423876, 0, 0.03
2024-09-18 오전 11:55:22, 0.38, 42.00, 3010135, 1426668, 0, 0.00
2024-09-18 오전 11:55:23, 0.39, 42.00, 3016027, 1429460, 0, 0.00
2024-09-18 오전 11:55:24, 0.38, 42.00, 3021919, 1432362, 0, 0.02
2024-09-18 오전 11:55:25, 0.38, 42.00, 3028104, 1435182, 0, 0.02
2024-09-18 오전 11:55:26, 0.76, 42.00, 3033996, 1437974, 0, 0.01
2024-09-18 오전 11:55:27, 0.38, 42.00, 3039888, 1440766, 0, 0.04
2024-09-18 오전 11:55:28, 0.39, 42.00, 3045780, 1443558, 0, 0.00
2024-09-18 오전 11:55:29, 0.77, 42.00, 3051672, 1446350, 0, 0.03
2024-09-18 오전 11:55:30, 0.38, 42.00, 3057564, 1449142, 0, 0.02
2024-09-18 오전 11:55:31, 0.39, 42.00, 3063456, 1451934, 0, 0.04
2024-09-18 오전 11:55:32, 1.15, 42.00, 3069584, 1454838, 0, 0.03
2024-09-18 오전 11:55:33, 0.39, 42.00, 3075476, 1457630, 0, 0.04
2024-09-18 오전 11:55:34, 0.77, 42.00, 3081368, 1460422, 0, 0.04
2024-09-18 오전 11:55:35, 0.38, 42.00, 3087260, 1463214, 0, 0.00
2024-09-18 오전 11:55:36, 0.39, 42.00, 3093270, 1466062, 0, 0.02
2024-09-18 오전 11:55:37, 0.00, 42.00, 3099339, 1468938, 0, 0.00
2024-09-18 오전 11:55:38, 0.00, 42.00, 3105231, 1471730, 0, 0.03
2024-09-18 오전 11:55:39, 0.76, 42.00, 3111241, 1474578, 0, 0.02
2024-09-18 오전 11:55:40, 0.38, 42.00, 3117133, 1477370, 0, 0.00
2024-09-18 오전 11:55:41, 0.38, 42.00, 3123025, 1480162, 0, 0.00
2024-09-18 오전 11:55:42, 0.00, 42.00, 3128917, 1482954, 0, 0.00
2024-09-18 오전 11:55:43, 0.38, 42.00, 3134809, 1485746, 0, 0.00
2024-09-18 오전 11:55:44, 0.39, 42.00, 3140701, 1488538, 0, 0.00
2024-09-18 오전 11:55:45, 0.77, 42.00, 3146593, 1491330, 0, 0.00
2024-09-18 오전 11:55:46, 0.00, 42.00, 3152485, 1494122, 0, 0.00
2024-09-18 오전 11:55:47, 0.00, 42.00, 3158377, 1496914, 0, 0.02
2024-09-18 오전 11:55:48, 1.53, 42.00, 3164269, 1499706, 0, 0.00
2024-09-18 오전 11:55:49, 0.00, 42.00, 3170161, 1502498, 0, 0.00
2024-09-18 오전 11:55:50, 0.38, 42.00, 3176053, 1505290, 0, 0.01
2024-09-18 오전 11:55:51, 0.77, 42.00, 3181945, 1508082, 0, 0.00
2024-09-18 오전 11:55:52, 0.77, 42.00, 3187837, 1510874, 0, 0.01
2024-09-18 오전 11:55:53, 0.38, 42.00, 3193788, 1513694, 0, 0.01
2024-09-18 오전 11:55:54, 0.39, 42.00, 3200034, 1516654, 0, 0.00
2024-09-18 오전 11:55:55, 0.77, 42.00, 3205926, 1519446, 0, 0.00
2024-09-18 오전 11:55:56, 0.00, 42.00, 3211818, 1522238, 0, 0.00
2024-09-18 오전 11:55:57, 0.00, 42.00, 3217710, 1525030, 0, 0.00
2024-09-18 오전 11:55:58, 0.38, 42.00, 3223602, 1527822, 0, 0.00
2024-09-18 오전 11:55:59, 1.54, 42.00, 3229494, 1530614, 0, 0.01
2024-09-18 오전 11:56:00, 0.38, 42.00, 3235386, 1533406, 0, 0.00
2024-09-18 오전 11:56:01, 0.77, 42.00, 3241632, 1536366, 0, 0.00
2024-09-18 오전 11:56:02, 0.00, 42.00, 3247170, 1538990, 0, 0.04
2024-09-18 오전 11:56:03, 0.38, 42.00, 3253416, 1541950, 0, 0.00
2024-09-18 오전 11:56:04, 0.39, 42.00, 3259308, 1544742, 0, 0.04
2024-09-18 오전 11:56:05, 0.39, 42.00, 3265200, 1547534, 0, 0.05
2024-09-18 오전 11:56:06, 0.00, 42.00, 3271092, 1550326, 0, 0.00
2024-09-18 오전 11:56:07, 0.38, 42.00, 3276984, 1553118, 0, 0.06
2024-09-18 오전 11:56:08, 0.39, 42.00, 3282876, 1555910, 0, 0.01
2024-09-18 오전 11:56:09, 1.15, 42.00, 3288886, 1558758, 0, 0.04
2024-09-18 오전 11:56:10, 0.38, 42.00, 3295132, 1561718, 0, 0.01
2024-09-18 오전 11:56:12, 0.38, 42.00, 3301083, 1564538, 0, 0.00
2024-09-18 오전 11:56:13, 0.38, 42.00, 3306975, 1567330, 0, 0.01
2024-09-18 오전 11:56:14, 0.76, 42.00, 3312926, 1570150, 0, 0.00
2024-09-18 오전 11:56:15, 0.76, 42.00, 3319113, 1573082, 0, 0.04
2024-09-18 오전 11:56:16, 0.00, 42.00, 3325005, 1575874, 0, 0.03
2024-09-18 오전 11:56:17, 1.16, 42.00, 3330897, 1578666, 0, 0.03
2024-09-18 오전 11:56:18, 0.00, 42.00, 3336789, 1581458, 0, 0.01
2024-09-18 오전 11:56:19, 0.39, 42.00, 3342681, 1584250, 0, 0.02
2024-09-18 오전 11:56:20, 1.14, 42.00, 3348573, 1587042, 0, 0.03
2024-09-18 오전 11:56:21, 0.00, 42.00, 3354465, 1589834, 0, 0.03
2024-09-18 오전 11:56:22, 0.00, 42.00, 3360357, 1592626, 0, 0.09
2024-09-18 오전 11:56:23, 0.38, 42.00, 3366249, 1595418, 0, 0.03
2024-09-18 오전 11:56:24, 0.77, 42.00, 3372259, 1598266, 0, 0.04
2024-09-18 오전 11:56:25, 1.92, 42.00, 3378151, 1601058, 0, 0.00
2024-09-18 오전 11:56:26, 0.00, 42.00, 3384043, 1603850, 0, 0.00
2024-09-18 오전 11:56:27, 0.39, 42.00, 3389935, 1606642, 0, 0.00
2024-09-18 오전 11:56:28, 0.38, 42.00, 3396417, 1609714, 0, 0.00
2024-09-18 오전 11:56:29, 0.00, 42.00, 3402309, 1612506, 0, 0.00
2024-09-18 오전 11:56:30, 0.38, 42.00, 3408201, 1615298, 0, 0.03
2024-09-18 오전 11:56:31, 0.39, 42.00, 3414093, 1618090, 0, 0.02
2024-09-18 오전 11:56:32, 1.91, 42.00, 3419985, 1620882, 0, 0.01
2024-09-18 오전 11:56:33, 0.00, 42.00, 3425877, 1623674, 0, 0.01
2024-09-18 오전 11:56:34, 0.38, 42.00, 3431769, 1626466, 0, 0.05
2024-09-18 오전 11:56:35, 0.39, 42.00, 3437661, 1629258, 0, 0.01
2024-09-18 오전 11:56:36, 0.39, 42.00, 3443553, 1632050, 0, 0.00
2024-09-18 오전 11:56:37, 0.38, 42.00, 3449445, 1634842, 0, 0.04
2024-09-18 오전 11:56:38, 0.38, 42.00, 3455337, 1637634, 0, 0.00
2024-09-18 오전 11:56:39, 1.16, 42.00, 3461229, 1640426, 0, 0.00
2024-09-18 오전 11:56:40, 3.08, 42.00, 3467121, 1643218, 0, 0.00
2024-09-18 오전 11:56:41, 0.38, 42.00, 3473013, 1646010, 0, 0.01
2024-09-18 오전 11:56:42, 0.38, 42.00, 3479258, 1648969, 0, 0.01
2024-09-18 오전 11:56:43, 0.76, 42.00, 3485150, 1651761, 0, 0.04
2024-09-18 오전 11:56:44, 0.00, 42.00, 3491042, 1654553, 0, 0.05
2024-09-18 오전 11:56:45, 0.39, 42.00, 3496934, 1657345, 0, 0.04
2024-09-18 오전 11:56:46, 0.39, 42.00, 3502826, 1660137, 0, 0.06
2024-09-18 오전 11:56:47, 0.38, 42.00, 3508718, 1662929, 0, 0.04
2024-09-18 오전 11:56:48, 0.38, 42.00, 3514610, 1665721, 0, 0.04
2024-09-18 오전 11:56:49, 0.39, 42.00, 3520502, 1668513, 0, 0.05
2024-09-18 오전 11:56:50, 0.77, 42.00, 3526394, 1671305, 0, 0.03
2024-09-18 오전 11:56:51, 0.39, 42.00, 3532286, 1674097, 0, 0.05
2024-09-18 오전 11:56:52, 1.55, 42.00, 3538178, 1676889, 0, 0.08
2024-09-18 오전 11:56:53, 1.53, 42.00, 3544070, 1679681, 0, 0.04
2024-09-18 오전 11:56:54, 0.00, 42.00, 3550374, 1682668, 0, 0.04
2024-09-18 오전 11:56:55, 0.38, 42.00, 3556266, 1685460, 0, 0.01
2024-09-18 오전 11:56:56, 0.39, 42.00, 3562158, 1688252, 0, 0.00
2024-09-18 오전 11:56:57, 0.00, 42.00, 3568050, 1691044, 0, 0.06
2024-09-18 오전 11:56:58, 0.00, 42.00, 3573942, 1693836, 0, 0.06
2024-09-18 오전 11:56:59, 0.38, 42.00, 3579834, 1696628, 0, 0.06
2024-09-18 오전 11:57:00, 0.38, 42.00, 3585903, 1699504, 0, 0.07
2024-09-18 오전 11:57:01, 1.54, 42.00, 3591795, 1702296, 0, 0.00
2024-09-18 오전 11:57:02, 0.38, 42.00, 3597687, 1705088, 0, 0.00
2024-09-18 오전 11:57:03, 0.39, 42.00, 3603579, 1707880, 0, 0.00
2024-09-18 오전 11:57:04, 0.38, 42.00, 3609530, 1710700, 0, 0.00
2024-09-18 오전 11:57:05, 0.77, 42.00, 3615422, 1713492, 0, 0.02
2024-09-18 오전 11:57:06, 0.39, 42.00, 3621314, 1716284, 0, 0.00
2024-09-18 오전 11:57:08, 0.39, 42.00, 3627206, 1719076, 0, 0.00
2024-09-18 오전 11:57:09, 0.76, 42.00, 3633216, 1721924, 0, 0.00
2024-09-18 오전 11:57:10, 0.38, 42.00, 3639108, 1724716, 0, 0.00
2024-09-18 오전 11:57:11, 0.38, 42.00, 3645000, 1727508, 0, 0.00
2024-09-18 오전 11:57:12, 1.93, 42.00, 3650892, 1730300, 0, 0.01
2024-09-18 오전 11:57:13, 0.00, 42.00, 3656784, 1733092, 0, 0.01
2024-09-18 오전 11:57:14, 0.00, 42.00, 3662676, 1735884, 0, 0.00
2024-09-18 오전 11:57:15, 1.15, 42.00, 3669038, 1738898, 0, 0.04
2024-09-18 오전 11:57:16, 0.39, 42.00, 3674930, 1741690, 0, 0.00
2024-09-18 오전 11:57:17, 0.00, 42.00, 3680822, 1744482, 0, 0.00
2024-09-18 오전 11:57:18, 0.38, 42.00, 3686773, 1747302, 0, 0.00
2024-09-18 오전 11:57:19, 1.15, 42.00, 3692959, 1750233, 0, 0.04
2024-09-18 오전 11:57:20, 0.00, 42.00, 3698851, 1753025, 0, 0.00
2024-09-18 오전 11:57:21, 0.00, 42.00, 3704743, 1755817, 0, 0.00
2024-09-18 오전 11:57:22, 0.77, 42.00, 3710635, 1758609, 0, 0.01
2024-09-18 오전 11:57:23, 0.38, 42.00, 3716586, 1761429, 0, 0.01
2024-09-18 오전 11:57:24, 0.39, 42.00, 3722478, 1764221, 0, 0.00
2024-09-18 오전 11:57:25, 0.38, 42.00, 3728370, 1767013, 0, 0.01
2024-09-18 오전 11:57:26, 0.38, 42.00, 3734615, 1769972, 0, 0.00
2024-09-18 오전 11:57:27, 0.39, 42.00, 3740507, 1772764, 0, 0.03
2024-09-18 오전 11:57:28, 1.53, 42.00, 3746399, 1775556, 0, 0.02
2024-09-18 오전 11:57:29, 0.00, 42.00, 3752291, 1778348, 0, 0.04
2024-09-18 오전 11:57:30, 0.39, 42.00, 3758183, 1781140, 0, 0.06
2024-09-18 오전 11:57:31, 0.76, 42.00, 3764075, 1783932, 0, 0.00
2024-09-18 오전 11:57:32, 0.38, 42.00, 3769967, 1786724, 0, 0.06
2024-09-18 오전 11:57:33, 0.38, 42.00, 3775859, 1789516, 0, 0.03
2024-09-18 오전 11:57:34, 0.00, 42.00, 3781751, 1792308, 0, 0.03
2024-09-18 오전 11:57:35, 0.38, 42.00, 3787643, 1795100, 0, 0.05
2024-09-18 오전 11:57:36, 0.39, 42.00, 3793535, 1797892, 0, 0.05
2024-09-18 오전 11:57:37, 0.38, 42.00, 3799663, 1800796, 0, 0.05
2024-09-18 오전 11:57:38, 0.38, 42.00, 3805555, 1803588, 0, 0.00
2024-09-18 오전 11:57:39, 0.00, 42.00, 3811740, 1806518, 0, 0.00
2024-09-18 오전 11:57:40, 0.00, 42.00, 3817632, 1809310, 0, 0.03
2024-09-18 오전 11:57:41, 0.00, 42.00, 3823524, 1812102, 0, 0.01
