Timestamp,ClientID,Latency(ms)
16:09.2,3,0.1494
16:09.3,36,0.1847
16:09.3,20,0.1641
16:09.3,4,0.1536
16:09.4,21,0.171
16:09.4,5,0.181
16:09.4,37,0.1742
16:09.4,6,0.151
16:09.4,38,0.1166
16:09.4,22,0.1971
16:09.5,7,0.1677
16:09.5,39,0.2492
16:09.5,23,0.2515
16:09.5,8,0.0967
16:09.6,24,0.1213
16:09.6,40,0.2551
16:09.6,41,0.2282
16:09.6,9,0.2198
16:09.7,25,0.1834
16:09.8,10,0.3219
16:09.8,26,0.1695
16:09.8,42,0.3559
16:09.8,44,0.0822
16:09.8,43,0.1324
16:09.8,27,0.0946
16:09.8,11,0.1057
16:09.8,28,0.1811
16:09.8,12,0.2719
16:09.9,45,0.095
16:09.9,29,0.1755
16:09.9,13,0.2141
16:10.0,46,0.1251
16:10.0,14,0.1992
16:10.0,30,0.1665
16:10.0,31,0.1874
16:10.0,47,0.0664
16:10.0,15,0.1908
16:10.0,16,0.1364
16:10.0,48,0.0684
16:10.0,32,0.1382
16:10.1,49,0.1641
16:10.1,33,0.1431
16:10.1,1,0.287
16:10.1,17,0.149
16:10.2,50,0.0681
16:10.2,34,0.1314
16:10.2,18,0.105
16:10.2,35,0.0988
16:10.2,19,0.0885
16:10.2,2,0.0891
16:10.3,3,0.2383
16:10.3,36,0.2257
16:10.3,20,0.2634
16:10.3,4,0.1082
16:10.4,5,0.0872
16:10.4,37,0.2332
16:10.4,21,0.2678
16:10.5,22,0.2407
16:10.5,38,0.2192
16:10.5,6,0.1608
16:10.5,39,0.1179
16:10.5,7,0.3248
16:10.5,23,0.2095
16:10.6,8,0.1335
16:10.6,24,0.1165
16:10.6,40,0.1856
16:10.6,41,0.1222
16:10.6,9,0.2093
16:10.7,25,0.1582
16:10.8,10,0.1074
16:10.8,26,0.0824
16:10.8,42,0.0602
16:10.8,43,0.1028
16:10.8,44,0.1545
16:10.8,27,0.1685
16:10.8,11,0.1135
16:10.8,12,0.1086
16:10.8,28,0.1946
16:10.9,45,0.1364
16:10.9,29,0.1897
16:10.9,13,0.3081
16:11.0,14,0.135
16:11.0,30,0.1775
16:11.0,46,0.2284
16:11.0,15,0.1033
16:11.0,47,0.2316
16:11.0,31,0.0581
16:11.0,16,0.1549
16:11.0,48,0.1804
16:11.1,32,1.1605
16:11.1,49,0.2667
16:11.2,1,0.1576
16:11.2,33,0.2521
16:11.2,17,0.1535
16:11.2,50,0.1177
16:11.2,34,0.246
16:11.2,18,0.1674
16:11.2,2,0.1353
16:11.2,35,0.2029
16:11.2,19,0.1942
16:11.3,3,0.1282
16:11.3,36,0.1268
16:11.3,20,0.1823
16:11.3,4,0.1432
16:11.4,37,0.0898
16:11.4,5,0.1605
16:11.4,21,0.1655
16:11.5,6,0.0695
16:11.5,22,0.0933
16:11.5,38,0.143
16:11.5,39,0.1652
16:11.5,7,0.3917
16:11.5,23,0.2267
16:11.6,8,0.0855
16:11.6,24,0.1463
16:11.6,40,0.2037
16:11.6,9,0.1404
16:11.6,41,0.1929
16:11.7,25,0.1738
16:11.8,26,0.0874
16:11.8,42,0.0634
16:11.8,10,0.1304
16:11.8,44,0.0607
16:11.8,43,0.0713
16:11.8,27,0.1089
16:11.8,11,0.168
16:11.8,12,0.0979
16:11.8,28,0.1376
16:11.9,45,0.1561
16:11.9,29,0.1919
16:11.9,13,0.1735
16:12.0,14,0.2444
16:12.0,46,0.1685
16:12.0,30,0.1489
16:12.0,15,0.0767
16:12.0,16,0.2088
16:12.0,47,0.1269
16:12.0,31,0.1185
16:12.1,48,0.1495
16:12.1,32,0.1953
16:12.1,49,0.1262
16:12.2,1,0.1384
16:12.2,17,0.1017
16:12.2,33,0.2209
16:12.2,34,0.0701
16:12.2,18,0.0642
16:12.2,50,0.1393
16:12.2,2,0.1623
16:12.2,35,0.1573
16:12.2,19,0.0891
16:12.3,3,0.1241
16:12.3,20,0.1542
16:12.3,36,0.2472
16:12.3,4,0.0935
16:12.4,37,0.1983
16:12.4,5,0.2279
16:12.4,21,0.2436
16:12.5,22,0.1675
16:12.5,38,0.1437
16:12.5,6,0.5618
16:12.5,39,0.2101
16:12.5,23,0.1221
16:12.5,7,0.2501
16:12.6,8,0.0951
16:12.6,40,0.1582
16:12.6,24,0.2921
16:12.7,41,0.165
16:12.7,9,0.2607
16:12.7,25,0.1172
16:12.8,42,0.0721
16:12.8,26,0.1062
16:12.8,10,0.0908
16:12.8,44,0.0986
16:12.8,11,0.2262
16:12.8,27,0.0549
16:12.8,43,0.1
16:12.9,12,0.1071
16:12.9,28,0.1293
16:12.9,29,0.08
16:12.9,45,0.2293
16:12.9,13,0.1711
16:13.0,14,0.1669
16:13.0,30,0.1417
16:13.0,46,0.2654
16:13.0,15,0.0757
16:13.0,16,0.1228
16:13.0,47,0.1141
16:13.0,31,0.1316
16:13.1,48,0.1053
16:13.1,32,0.145
16:13.1,49,0.1529
16:13.2,17,0.1947
16:13.2,33,0.552
16:13.2,1,0.331
16:13.2,50,0.1118
16:13.2,18,0.0542
16:13.2,34,0.0551
16:13.2,2,0.159
16:13.2,19,0.2497
16:13.2,35,0.1581
16:13.3,3,0.0949
16:13.3,36,0.093
16:13.3,20,0.2335
16:13.4,4,0.2089
16:13.4,37,0.1981
16:13.4,21,0.095
16:13.4,5,0.2371
16:13.5,6,0.087
16:13.5,38,0.0743
16:13.5,22,0.1318
16:13.5,23,0.0784
16:13.5,7,0.1974
16:13.5,39,0.1766
16:13.6,8,0.3259
16:13.6,24,0.1185
16:13.6,40,0.2108
16:13.7,9,0.1577
16:13.7,41,0.2318
16:13.7,25,0.1185
16:13.8,42,0.2934
16:13.8,26,0.1271
16:13.8,10,0.3141
16:13.8,44,0.1225
16:13.8,11,0.1087
16:13.8,27,0.0759
16:13.8,43,0.0608
16:13.9,28,0.1353
16:13.9,12,0.2624
16:13.9,29,0.0891
16:13.9,45,0.1307
16:13.9,13,0.131
16:14.0,14,0.1527
16:14.0,30,0.2097
16:14.0,46,0.6108
16:14.0,16,0.1499
16:14.0,31,0.1088
16:14.0,47,0.1176
16:14.0,15,0.1144
16:14.1,32,0.0865
16:14.1,48,0.1703
16:14.1,49,0.1785
16:14.2,17,0.1295
16:14.2,1,0.0921
16:14.2,33,0.3335
16:14.2,34,0.1524
16:14.2,50,0.091
16:14.2,18,0.0714
16:14.3,2,0.2358
16:14.3,19,0.1637
16:14.3,35,0.1739
16:14.3,3,0.1078
16:14.3,20,0.1692
16:14.3,36,0.1621
16:14.4,4,0.1913
16:14.4,21,0.1724
16:14.4,5,0.2622
16:14.4,37,0.1514
16:14.5,38,0.1168
16:14.5,6,0.256
16:14.5,22,0.2365
16:14.6,23,0.1412
16:14.6,39,0.1023
16:14.6,7,0.277
16:14.6,8,0.153
16:14.6,40,0.3084
16:14.6,24,0.3125
16:14.7,41,0.1457
16:14.7,9,0.1873
16:14.7,25,0.2262
16:14.8,42,0.1549
16:14.8,10,0.2327
16:14.8,26,0.2614
16:14.8,11,0.0844
16:14.8,27,0.0678
16:14.8,43,0.0506
16:14.8,44,0.1332
16:14.9,28,0.0383
16:14.9,12,0.0771
16:14.9,45,0.1141
16:14.9,29,0.2037
16:14.9,13,0.1873
16:15.0,30,0.1553
16:15.0,14,0.2439
16:15.0,46,0.2445
16:15.1,15,0.0773
16:15.1,31,0.0444
16:15.1,16,0.0341
16:15.1,47,0.1258
16:15.1,32,0.0721
16:15.1,48,0.1148
16:15.1,49,0.1429
16:15.2,33,0.1843
16:15.2,1,0.1842
16:15.2,17,0.1644
16:15.2,50,0.1036
16:15.2,18,0.0757
16:15.2,34,0.1698
16:15.3,19,0.1071
16:15.3,35,0.0864
16:15.3,2,0.2151
16:15.3,3,0.1122
16:15.3,36,0.0592
16:15.3,20,0.0984
16:15.4,4,0.1736
16:15.5,21,0.1427
16:15.5,5,0.1879
16:15.5,37,0.1712
16:15.5,6,0.1244
16:15.5,22,0.0625
16:15.5,38,0.1467
16:15.6,7,0.1303
16:15.6,39,0.1354
16:15.6,23,0.2552
16:15.6,8,0.1982
16:15.6,40,0.1763
16:15.6,24,0.1317
16:15.7,9,0.0956
16:15.7,41,0.1068
16:15.7,25,0.1585
16:15.8,42,0.2905
16:15.8,10,0.3174
16:15.8,26,0.3132
16:15.8,11,0.1759
16:15.8,27,0.1252
16:15.8,43,0.1091
16:15.8,44,0.1311
16:15.9,12,0.1918
16:15.9,28,0.197
16:15.9,29,0.1449
16:15.9,45,0.2464
16:16.0,13,0.1862
16:16.0,46,0.1875
16:16.0,14,0.1567
16:16.0,30,0.1233
16:16.1,15,0.1395
16:16.1,31,0.0566
16:16.1,16,0.1289
16:16.1,47,0.0747
16:16.1,48,0.1169
16:16.1,32,0.1757
16:16.2,49,0.1762
16:16.2,1,0.1215
16:16.2,17,0.114
16:16.2,33,0.216
16:16.2,50,0.0749
16:16.2,18,0.0537
16:16.2,34,0.1244
16:16.3,35,0.159
16:16.3,19,0.2107
16:16.3,2,0.3268
16:16.3,3,0.2721
16:16.4,36,0.0629
16:16.4,20,0.0678
16:16.4,4,0.1451
16:16.5,21,0.1423
16:16.5,37,0.0772
16:16.5,5,0.2069
16:16.5,38,0.2097
16:16.5,22,0.1361
16:16.5,6,0.2937
16:16.6,7,0.2579
16:16.6,23,0.129
16:16.6,39,0.3024
16:16.6,8,0.1464
16:16.7,24,0.1838
16:16.7,40,0.2974
16:16.7,9,0.2148
16:16.7,41,0.2956
16:16.7,25,0.1878
16:16.8,42,0.0909
16:16.8,26,0.191
16:16.8,10,0.1137
16:16.9,44,0.1635
16:16.9,27,0.1591
16:16.9,43,0.146
16:16.9,11,0.1075
16:16.9,12,0.0703
16:16.9,28,0.0555
16:16.9,29,0.0905
16:16.9,45,0.1778
16:17.0,13,0.2123
16:17.0,46,0.2532
16:17.0,30,0.0986
16:17.0,14,0.2934
16:17.1,15,0.1902
16:17.1,31,0.128
16:17.1,16,0.1298
16:17.1,47,0.1168
16:17.1,32,0.1571
16:17.1,48,0.2812
16:17.2,49,0.1357
16:17.2,17,0.1737
16:17.2,33,0.0807
16:17.2,1,0.155
16:17.2,18,0.1779
16:17.2,34,0.0704
16:17.2,50,0.1838
16:17.3,19,0.1618
16:17.3,35,0.4019
16:17.3,2,0.3865
16:17.3,3,0.2974
16:17.4,20,0.199
16:17.4,36,0.3553
16:17.4,4,0.1213
16:17.5,5,0.2097
16:17.5,37,0.1049
16:17.5,21,0.2015
16:17.5,22,0.121
16:17.5,38,0.2576
16:17.5,6,0.135
16:17.6,23,0.1449
16:17.6,7,0.2561
16:17.6,39,0.1551
16:17.6,8,0.1654
16:17.7,24,0.2157
16:17.7,40,0.2259
16:17.7,41,0.236
16:17.7,9,0.205
16:17.7,25,0.1676
16:17.8,10,0.1209
16:17.8,42,0.3141
16:17.8,26,0.3544
16:17.9,44,0.1353
16:17.9,11,0.0399
16:17.9,27,0.1515
16:17.9,43,0.063
16:17.9,28,0.0598
16:17.9,12,0.068
16:17.9,45,0.1077
16:17.9,29,0.2233
16:18.0,13,0.187
16:18.1,14,0.1121
16:18.1,46,0.1215
16:18.1,30,0.3013
16:18.1,15,0.1635
16:18.1,16,0.0575
16:18.1,31,0.1395
16:18.1,47,0.0741
16:18.1,48,0.1241
16:18.1,32,0.2258
16:18.2,49,0.1483
16:18.2,17,0.0783
16:18.2,1,0.1937
16:18.2,33,0.1017
16:18.2,18,0.1194
16:18.2,34,0.0896
16:18.2,50,0.1071
16:18.3,35,0.1128
16:18.3,19,0.2261
16:18.3,2,0.1469
16:18.3,3,0.1744
16:18.4,20,0.1729
16:18.4,36,0.1979
16:18.4,4,0.1941
16:18.5,5,0.1796
16:18.5,37,0.1997
16:18.5,21,0.2331
16:18.5,6,0.1427
16:18.5,38,0.1009
16:18.5,22,0.1121
16:18.6,23,0.3048
16:18.6,39,0.1353
16:18.6,7,0.3557
16:18.6,8,0.1171
16:18.7,40,0.1944
16:18.7,24,0.1587
16:18.7,41,0.1165
16:18.7,9,0.1853
16:18.7,25,0.1342
16:18.8,10,0.118
16:18.8,26,0.2172
16:18.8,42,0.1599
16:18.9,11,0.0614
16:18.9,44,0.109
16:18.9,43,0.0635
16:18.9,27,0.1062
16:18.9,12,0.098
16:18.9,28,0.1354
16:19.0,29,0.0799
16:19.0,45,0.1127
16:19.0,13,0.1994
16:19.1,46,0.1034
16:19.1,30,0.0903
16:19.1,14,0.1764
16:19.1,16,0.0782
16:19.1,47,0.1212
16:19.1,15,0.058
16:19.1,31,0.0588
16:19.1,48,0.1423
16:19.1,32,0.1694
16:19.2,49,0.2089
16:19.2,33,0.2079
16:19.2,1,0.162
16:19.2,17,0.3331
16:19.2,18,0.1849
16:19.2,34,0.1292
16:19.2,50,0.2029
16:19.3,35,0.2091
16:19.3,19,0.3937
16:19.3,2,0.2135
16:19.3,3,0.3595
16:19.4,36,0.1036
16:19.4,20,0.2031
16:19.4,4,0.1148
16:19.5,37,0.1456
16:19.5,5,0.1686
16:19.5,21,0.1622
16:19.5,6,0.13
16:19.5,38,0.1529
16:19.5,22,0.1435
16:19.6,23,0.1355
16:19.6,7,0.203
16:19.6,39,0.1666
16:19.7,8,0.188
16:19.7,24,0.126
16:19.7,40,0.201
16:19.7,41,0.1036
16:19.7,9,0.1299
16:19.8,25,0.1609
16:19.9,42,0.2432
16:19.9,26,0.2479
16:19.9,10,0.1968
16:19.9,43,0.1576
16:19.9,44,0.115
16:19.9,27,0.238
16:19.9,11,0.1563
16:19.9,12,0.0562
16:19.9,28,0.0562
16:20.0,29,0.1299
16:20.0,45,0.1841
16:20.0,13,0.1151
16:20.1,30,0.279
16:20.1,14,0.1222
16:20.1,46,0.3898
16:20.1,16,0.0785
16:20.1,15,0.1269
16:20.1,47,0.117
16:20.1,31,0.0689
16:20.2,32,0.0689
16:20.2,48,0.1605
16:20.2,49,0.1399
16:20.2,33,0.1501
16:20.2,17,0.1116
16:20.2,1,0.2364
16:20.3,18,0.1007
16:20.3,50,0.1748
16:20.3,34,0.1104
16:20.3,19,0.1859
16:20.3,2,0.2489
16:20.3,35,0.2405
16:20.4,3,0.1499
16:20.4,36,0.1449
16:20.4,20,0.2355
16:20.4,4,0.107
16:20.5,37,0.1403
16:20.5,5,0.1901
16:20.5,21,0.1721
16:20.6,38,0.1293
16:20.6,22,0.0975
16:20.6,6,0.1153
16:20.6,23,0.2383
16:20.6,39,0.1165
16:20.6,7,0.284
16:20.7,8,0.1187
16:20.7,24,0.1966
16:20.7,40,0.2851
16:20.7,41,0.1219
16:20.7,9,0.1429
16:20.8,25,0.1185
16:20.9,42,0.1216
16:20.9,26,0.2856
16:20.9,10,0.1845
16:20.9,44,0.1138
16:20.9,11,0.074
16:20.9,27,0.0944
16:20.9,43,0.1908
16:20.9,28,0.0597
16:20.9,12,0.0597
16:21.0,29,0.1486
16:21.0,45,0.1213
16:21.0,13,0.1339
16:21.1,30,0.1521
16:21.1,14,0.2828
16:21.1,46,0.2222
16:21.1,16,0.095
16:21.1,15,0.1263
16:21.1,47,0.1661
16:21.1,31,0.1149
16:21.2,48,0.1431
16:21.2,32,0.1763
16:21.2,49,0.3285
16:21.3,17,0.1745
16:21.3,33,0.3167
16:21.3,1,0.4244
16:21.3,18,0.0962
16:21.3,50,0.2043
16:21.3,34,0.1459
16:21.3,2,0.1142
16:21.3,19,0.1806
16:21.3,35,0.2264
16:21.4,3,0.1155
16:21.4,36,0.1392
16:21.4,20,0.21
16:21.4,4,0.1134
16:21.5,21,0.0876
16:21.5,37,0.1724
16:21.5,5,0.2005
16:21.6,38,0.1538
16:21.6,22,0.0996
16:21.6,6,0.0964
16:21.6,23,0.1779
16:21.6,7,0.0868
16:21.6,39,0.2034
16:21.7,8,0.2162
16:21.7,40,0.1125
16:21.7,24,0.3602
16:21.8,41,0.1561
16:21.8,9,0.249
16:21.8,25,0.2456
16:21.9,42,0.1752
16:21.9,26,0.1905
16:21.9,10,0.0827
16:21.9,43,0.1173
16:21.9,11,0.0539
16:21.9,27,0.0833
16:21.9,44,0.2825
16:22.0,28,0.0839
16:22.0,12,0.1406
16:22.0,29,0.2123
16:22.0,45,0.2002
16:22.0,13,0.0971
16:22.1,14,0.1018
16:22.1,30,0.1129
16:22.1,46,0.2022
16:22.1,16,0.1043
16:22.1,31,0.0673
16:22.1,15,0.0624
16:22.1,47,0.1112
16:22.2,32,0.1235
16:22.2,48,0.2596
16:22.2,49,0.1045
16:22.3,33,0.1177
16:22.3,17,0.2036
16:22.3,1,0.1311
16:22.3,50,0.129
16:22.3,18,0.0679
16:22.3,34,0.0595
16:22.3,35,0.1438
16:22.3,19,0.0946
16:22.3,2,0.1702
16:22.4,3,0.1654
16:22.4,20,0.1888
16:22.4,36,0.1578
16:22.5,4,0.1182
16:22.5,5,0.1448
16:22.5,21,0.0717
16:22.5,37,0.1863
16:22.6,38,0.1507
16:22.6,22,0.275
16:22.6,6,0.2337
16:22.6,39,0.0939
16:22.6,23,0.2417
16:22.6,7,0.2057
16:22.7,8,0.2764
16:22.7,40,0.18
16:22.7,24,0.1922
16:22.8,9,0.0991
16:22.8,41,0.1499
16:22.8,25,0.2254
16:22.9,26,0.1429
16:22.9,42,0.2262
16:22.9,10,0.2004
16:22.9,11,0.1085
16:22.9,43,0.216
16:22.9,27,0.0699
16:22.9,44,0.1683
16:23.0,12,0.1346
16:23.0,28,0.2096
16:23.0,29,0.1325
16:23.0,45,0.0696
16:23.0,13,0.1452
16:23.1,14,0.1519
16:23.1,30,0.0807
16:23.1,46,0.2634
16:23.1,47,0.1181
16:23.1,31,0.0609
16:23.1,15,0.1935
16:23.1,16,0.0864
16:23.2,48,0.0985
16:23.2,32,0.1621
16:23.2,49,0.2913
16:23.3,1,0.1228
16:23.3,33,0.2669
16:23.3,17,0.3956
16:23.3,50,0.1514
16:23.3,18,0.1766
16:23.3,34,0.121
16:23.4,19,0.253
16:23.4,2,0.118
16:23.4,35,0.2862
16:23.4,3,0.1424
16:23.4,36,0.2465
16:23.4,20,0.2134
16:23.5,4,0.1626
16:23.5,5,0.1241
16:23.5,21,0.1289
16:23.5,37,0.194
16:23.6,38,0.0869
16:23.6,6,0.1716
16:23.6,22,0.296
16:23.7,39,0.1277
16:23.7,7,0.3072
16:23.7,23,0.1858
16:23.7,8,0.1053
16:23.7,24,0.1011
16:23.7,40,0.1599
16:23.8,9,0.1381
16:23.8,41,0.1698
16:23.8,25,0.1081
16:23.9,42,0.1344
16:23.9,10,0.3538
16:23.9,26,0.2165
16:23.9,11,0.0999
16:23.9,43,0.0505
16:23.9,27,0.0722
16:23.9,44,0.1243
16:24.0,12,0.1267
16:24.0,28,0.1962
16:24.0,29,0.0928
16:24.0,45,0.1223
16:24.0,13,0.1642
16:24.1,14,0.2411
16:24.1,30,0.1068
16:24.1,46,0.3912
16:24.2,16,0.1244
16:24.2,15,0.0509
16:24.2,31,0.0624
16:24.2,47,0.1807
16:24.2,48,0.1282
16:24.2,32,0.2599
16:24.2,49,0.0531
16:24.3,33,0.3259
16:24.3,1,0.1916
16:24.3,17,0.2888
16:24.3,18,0.0821
16:24.3,50,0.1895
16:24.3,34,0.1192
16:24.4,19,0.1154
16:24.4,2,0.3394
16:24.4,35,0.2025
16:24.4,3,0.1352
16:24.4,20,0.0831
16:24.4,36,0.2091
16:24.5,4,0.2311
16:24.6,21,0.2291
16:24.6,37,0.3235
16:24.6,5,0.3873
16:24.6,38,0.0802
16:24.6,22,0.0747
16:24.6,6,0.235
16:24.7,23,0.1193
16:24.7,39,0.1193
16:24.7,7,0.1615
16:24.7,8,0.1971
16:24.7,40,0.1618
16:24.7,24,0.346
16:24.8,41,0.1364
16:24.8,9,0.1577
16:24.8,25,0.1555
16:24.9,26,0.1784
16:24.9,10,0.2537
16:24.9,42,0.2218
16:24.9,43,0.0597
16:24.9,27,0.0957
16:24.9,11,0.1939
16:24.9,44,0.121
16:25.0,28,0.1515
16:25.0,12,0.1072
16:25.0,29,0.0557
16:25.0,45,0.1078
16:25.1,13,0.2164
16:25.1,46,0.214
16:25.1,14,0.1739
16:25.1,30,0.1167
16:25.2,31,0.1715
16:25.2,15,0.0797
16:25.2,47,0.1866
16:25.2,16,0.1108
16:25.2,48,0.0469
16:25.2,32,0.1027
16:25.3,49,0.0637
16:25.3,17,0.0822
16:25.3,1,0.0625
16:25.3,33,0.053
16:25.3,34,0.0537
16:25.3,50,0.0662
16:25.3,18,0.1049
16:25.4,19,0.0977
16:25.4,35,0.1046
16:25.4,2,0.0513
16:25.4,3,0.1546
16:25.5,36,0.0841
16:25.5,20,0.0841
16:25.5,4,0.1473
16:25.6,37,0.0821
16:25.6,21,0.0682
16:25.6,5,0.0745
16:25.6,6,0.0447
16:25.6,22,0.0447
16:25.6,38,0.0513
16:25.7,39,0.0642
16:25.7,7,0.0648
16:25.7,23,0.0823
16:25.7,8,0.094
16:25.8,24,0.0512
16:25.8,40,0.1324
16:25.8,41,0.0456
16:25.8,9,0.0488
16:25.8,25,0.1275
16:25.9,42,0.0837
16:25.9,10,0.0362
16:25.9,26,0.1095
16:26.0,44,0.0975
16:26.0,43,0.1253
16:26.0,27,0.096
16:26.0,11,0.1101
16:26.0,28,0.0406
16:26.0,12,0.0679
16:26.0,29,0.1382
16:26.0,45,0.0779
16:26.1,13,0.0896
16:26.1,46,0.1116
16:26.1,14,0.2652
16:26.1,30,0.1808
16:26.2,47,0.1553
16:26.2,16,0.1705
16:26.2,15,0.1333
16:26.2,31,0.2427
16:26.2,32,0.1174
16:26.2,48,0.1846
16:26.3,49,0.2167
16:26.3,33,0.13
16:26.3,1,0.2226
16:26.3,17,0.172
16:26.3,18,0.0876
16:26.3,50,0.085
16:26.3,34,0.1707
16:26.4,2,0.111
16:26.4,19,0.1607
16:26.4,35,0.1413
16:26.4,3,0.1748
16:26.5,20,0.1039
16:26.5,36,0.1549
16:26.5,4,0.147
16:26.6,5,0.0821
16:26.6,21,0.1248
16:26.6,37,0.1974
16:26.6,22,0.0791
16:26.6,38,0.134
16:26.6,6,0.195
16:26.7,7,0.0953
16:26.7,23,0.0945
16:26.7,39,0.101
16:26.7,8,0.1204
16:26.8,24,0.1212
16:26.8,40,0.1881
16:26.8,9,0.1555
16:26.8,41,0.2081
16:26.8,25,0.1251
16:26.9,10,0.1483
16:26.9,26,0.0778
16:26.9,42,0.1703
16:27.0,44,0.1063
16:27.0,43,0.1988
16:27.0,11,0.082
16:27.0,27,0.1798
16:27.0,28,0.1891
16:27.0,12,0.2896
16:27.0,45,0.1358
16:27.0,29,0.1245
16:27.1,13,0.2428
16:27.1,46,0.2277
16:27.1,14,0.1229
16:27.2,30,0.1188
16:27.2,47,0.1222
16:27.2,16,0.1614
16:27.2,15,0.1205
16:27.2,31,0.1241
16:27.2,48,0.1374
16:27.2,32,0.1837
16:27.3,49,0.1688
16:27.3,1,0.164
16:27.3,17,0.3054
16:27.3,33,0.2243
16:27.3,34,0.1307
16:27.3,18,0.0912
16:27.3,50,0.1915
16:27.4,35,0.2309
16:27.4,19,0.129
16:27.4,2,0.2553
16:27.4,3,0.1234
16:27.5,36,0.1855
16:27.5,20,0.2805
16:27.5,4,0.1683
16:27.6,5,0.0657
16:27.6,37,0.0519
16:27.6,21,0.1035
16:27.6,38,0.1325
16:27.6,22,0.1332
16:27.6,6,0.1324
16:27.7,7,0.2418
16:27.7,23,0.2941
16:27.7,39,0.2348
16:27.7,8,0.0994
16:27.8,40,0.1567
16:27.8,24,0.2202
16:27.8,9,0.1354
16:27.8,41,0.2231
16:27.9,25,0.1685
16:27.9,42,0.1594
16:27.9,26,0.2429
16:27.9,10,0.2321
16:28.0,27,0.1589
16:28.0,11,0.1035
16:28.0,44,0.084
16:28.0,43,0.146
16:28.0,28,0.1356
16:28.0,12,0.1188
16:28.0,45,0.1095
16:28.0,29,0.1551
16:28.1,13,0.095
16:28.1,14,0.134
16:28.1,46,0.2518
16:28.2,30,0.0908
16:28.2,31,0.1215
16:28.2,16,0.1642
16:28.2,15,0.1431
16:28.2,47,0.1699
16:28.2,48,0.2199
16:28.2,32,0.3211
16:28.3,49,0.4666
16:28.3,34,0.1713
16:28.3,50,0.0846
16:28.3,1,0.1468
16:28.3,33,0.1688
16:28.3,17,0.2705
16:28.3,18,0.1182
16:28.4,19,0.2435
16:28.4,2,0.5337
16:28.4,35,0.3634
16:28.4,3,0.1733
16:28.5,20,0.1915
16:28.5,36,0.3644
16:28.5,4,0.2279
16:28.6,21,0.064
16:28.6,37,0.088
16:28.6,5,0.1502
16:28.7,22,0.1268
16:28.7,6,0.3749
16:28.7,38,0.2059
16:28.7,23,0.1278
16:28.7,39,0.155
16:28.7,7,0.3281
16:28.8,8,0.1487
16:28.8,24,0.1911
16:28.8,40,0.3058
16:28.8,9,0.3243
16:28.8,41,0.2726
16:28.9,25,0.1781
16:29.0,26,0.1914
16:29.0,42,0.3054
16:29.0,10,0.2655
16:29.0,27,0.1663
16:29.0,43,0.115
16:29.0,11,0.0753
16:29.0,44,0.0669
16:29.0,28,0.1597
16:29.0,12,0.214
16:29.0,29,0.0964
16:29.0,45,0.1566
16:29.1,13,0.2575
16:29.2,14,0.2845
16:29.2,46,0.3346
16:29.2,30,0.2482
16:29.2,31,0.1691
16:29.2,16,0.2259
16:29.2,15,0.2305
16:29.2,47,0.1623
16:29.2,48,0.0892
16:29.2,32,0.1216
16:29.3,49,0.203
16:29.3,34,0.1516
16:29.3,18,0.2294
16:29.3,50,0.1937
16:29.3,17,0.0856
16:29.3,1,0.2124
16:29.3,33,0.2062
16:29.4,19,0.1788
16:29.4,35,0.4688
16:29.4,2,0.2375
16:29.4,3,0.1239
16:29.5,20,0.2706
16:29.5,36,0.3814
16:29.5,4,0.1654
16:29.6,21,0.1827
16:29.6,5,0.2604
16:29.6,37,0.2615
16:29.7,6,0.141
16:29.7,22,0.234
16:29.7,38,0.2179
16:29.7,7,0.1013
16:29.7,23,0.1012
16:29.7,39,0.2599
16:29.8,8,0.4439
16:29.8,24,0.1507
16:29.8,40,0.1338
16:29.8,9,0.1504
16:29.8,41,0.1578
16:29.9,25,0.101
16:30.0,26,0.2152
16:30.0,10,0.1084
16:30.0,42,0.2151
16:30.0,27,0.0777
16:30.0,11,0.0461
16:30.0,44,0.1288
16:30.0,43,0.0853
16:30.0,12,0.1357
16:30.0,28,0.2097
16:30.1,29,0.1059
16:30.1,45,0.1532
16:30.1,13,0.1723
16:30.2,46,0.0453
16:30.2,14,0.1086
16:30.2,30,0.2395
16:30.2,31,0.2881
16:30.2,15,0.2141
16:30.2,16,0.1355
16:30.2,47,0.1144
16:30.2,32,0.1429
16:30.2,48,0.1223
16:30.3,49,0.212
16:30.4,18,0.2787
16:30.4,17,0.2857
16:30.4,34,0.2527
16:30.4,1,0.1366
16:30.4,33,0.0858
16:30.4,50,0.117
16:30.4,35,0.1596
16:30.4,19,0.177
16:30.4,2,0.1498
16:30.5,3,0.1817
16:30.5,20,0.1497
16:30.5,36,0.2134
16:30.5,4,0.1615
16:30.6,37,0.1435
16:30.6,21,0.2659
16:30.6,5,0.2769
16:30.7,6,0.143
16:30.7,38,0.0781
16:30.7,22,0.1848
16:30.7,39,0.2229
16:30.7,23,0.1051
16:30.7,7,0.2092
16:30.8,8,0.2267
16:30.8,24,0.1768
16:30.8,40,0.1544
16:30.9,41,0.099
16:30.9,9,0.1651
16:30.9,25,0.1808
16:31.0,26,0.3304
16:31.0,42,0.207
16:31.0,10,0.332
16:31.0,11,0.1043
16:31.0,27,0.1698
16:31.0,44,0.2019
16:31.0,43,0.1165
16:31.1,12,0.1397
16:31.1,28,0.1327
16:31.1,29,0.1443
16:31.1,45,0.1161
16:31.1,13,0.1407
16:31.2,14,0.2124
16:31.2,46,0.1625
