Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-18 오전 12:12:24, 0.00, 39.00, 160472, 74850, 0, 0.22
2024-09-18 오전 12:12:25, 0.39, 39.00, 160937, 75067, 0, 0.12
2024-09-18 오전 12:12:26, 0.39, 39.00, 161518, 75338, 0, 0.10
2024-09-18 오전 12:12:28, 0.00, 39.00, 162099, 75609, 0, 0.20
2024-09-18 오전 12:12:29, 0.39, 39.00, 162680, 75880, 0, 0.10
2024-09-18 오전 12:12:30, 0.00, 39.00, 163261, 76151, 0, 0.20
2024-09-18 오전 12:12:31, 0.38, 39.00, 163842, 76422, 0, 0.20
2024-09-18 오전 12:12:32, 0.00, 39.00, 164423, 76693, 0, 0.20
2024-09-18 오전 12:12:33, 0.39, 39.00, 165004, 76964, 0, 0.20
2024-09-18 오전 12:12:34, 0.00, 39.00, 165468, 77180, 0, 0.00
2024-09-18 오전 12:12:35, 0.38, 39.00, 165991, 77424, 0, 0.11
2024-09-18 오전 12:12:36, 0.00, 39.00, 166514, 77668, 0, 0.22
2024-09-18 오전 12:12:37, 0.38, 39.00, 167095, 77939, 0, 0.20
2024-09-18 오전 12:12:38, 0.38, 39.00, 167618, 78183, 0, 0.11
2024-09-18 오전 12:12:39, 0.39, 39.00, 168141, 78427, 0, 0.22
2024-09-18 오전 12:12:40, 0.00, 39.00, 168664, 78671, 0, 0.11
2024-09-18 오전 12:12:41, 0.39, 39.00, 169071, 78861, 0, 0.29
2024-09-18 오전 12:12:42, 0.00, 39.00, 169652, 79132, 0, 0.20
2024-09-18 오전 12:12:43, 0.38, 39.00, 170233, 79403, 0, 0.10
2024-09-18 오전 12:12:44, 0.00, 39.00, 170814, 79674, 0, 0.20
2024-09-18 오전 12:12:45, 0.38, 39.00, 171395, 79945, 0, 0.20
2024-09-18 오전 12:12:46, 0.39, 39.00, 171976, 80216, 0, 0.10
2024-09-18 오전 12:12:47, 0.38, 39.00, 172557, 80487, 0, 0.10
2024-09-18 오전 12:12:48, 0.00, 39.00, 173138, 80758, 0, 0.20
2024-09-18 오전 12:12:49, 0.39, 39.00, 173719, 81029, 0, 0.20
2024-09-18 오전 12:12:50, 0.38, 39.00, 174300, 81300, 0, 0.10
2024-09-18 오전 12:12:51, 0.00, 39.00, 174706, 81489, 0, 0.00
2024-09-18 오전 12:12:52, 0.39, 39.00, 175229, 81733, 0, 0.11
2024-09-18 오전 12:12:53, 0.00, 39.00, 175810, 82004, 0, 0.10
2024-09-18 오전 12:12:54, 0.39, 39.00, 176333, 82248, 0, 0.11
2024-09-18 오전 12:12:55, 0.39, 39.00, 176798, 82465, 0, 0.00
2024-09-18 오전 12:12:56, 0.00, 39.00, 177321, 82709, 0, 0.11
2024-09-18 오전 12:12:57, 0.00, 39.00, 177786, 82926, 0, 0.12
